1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998
2.04248835510574,2.0394865819532684,2.0467558843651505,2.0400458149040643,2.03824785454152,2.03941986889532,2.041998242850918,2.03827446195354,2.0364295492176,2.0396357929818025
2.0739126729084902,2.073248610918267,2.0740622828903343,2.073658426819469,2.072159787064285,2.0737360353310055,2.074121180675035,2.072574518526752,2.0756783410638087,2.073787356195653
2.104784738349931,2.1035810122478917,2.1058725878390514,2.105259011227907,2.1069524452775883,2.1068286394302023,2.103975657715222,2.106722438648254,2.10409502518319,2.104780880647827
2.1389437234414523,2.138093418824263,2.140655144524721,2.1365989245537054,2.1374745169266256,2.1373938968517687,2.136432770262242,2.140349881869026,2.1386921684998446,2.139134647260933
2.174441701638366,2.1721654853147334,2.1686223677680094,2.1702388932577255,2.171891733140084,2.1706384563909933,2.173020034270113,2.1716099110523657,2.174634551277926,2.170709906041272
2.2039940471360797,2.2007476737840728,2.2021219113307313,2.205471115992582,2.2042079507394488,2.203727628906713,2.2026466168471517,2.2051659031047404,2.2038111747862703,2.2021254474735135
2.232198189947796,2.2319844714533965,2.2327559890248674,2.231979768619269,2.2341633975455877,2.233893775509632,2.2315557650052584,2.2365176063105587,2.226883790034406,2.232770652587214
2.257461420593345,2.261724147216337,2.2602686894378525,2.2544788915827323,2.260200415770065,2.2607134624450778,2.2577065283372892,2.259541056457773,2.2562164184282216,2.255899784295692
2.2836618179248225,2.282989126204014,2.2821762188587553,2.2818801779181017,2.2823999977286755,2.284566856968057,2.2848455297616694,2.2821890046268183,2.2827910431638085,2.281678751382244

1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998
2.031720677918685,2.0291532237600074,2.035715275264944,2.0298667860739754,2.0281305774078353,2.0294297002090618,2.031713556548895,2.028746727641398,2.026744351538037,2.029448752824506
2.0552532706825892,2.05350456344589,2.055451413793195,2.054741912582486,2.053329158098933,2.054688991201443,2.0558833993642156,2.054587305980524,2.056958989417012,2.055189828068132
2.0787587862374637,2.0780769909250307,2.079632620131736,2.0802400315042493,2.081832934491734,2.0809949910488914,2.078482074453895,2.08033685849674,2.078696549941233,2.079042790955284
2.108670886102459,2.1067567412416253,2.1089982991985345,2.105313912562134,2.1054818698202253,2.1059550731738033,2.104206905552616,2.1084495620673698,2.1077549910050273,2.1074277139489697
2.1391869611681917,2.136567964530276,2.1323358324507096,2.1331708675591057,2.1361350117090305,2.134541193918854,2.1377086607510796,2.1364176571946825,2.1385855381654824,2.1342427420675043
2.166866258540829,2.162311314403129,2.163660987479115,2.168686076624757,2.166592817981588,2.165130629803648,2.165268962980636,2.167561120172535,2.1671470648760223,2.1642693485976947
2.193657027628312,2.1933274769378013,2.1937065963910007,2.193630064104513,2.1967774947798655,2.195020521154871,2.192726549409208,2.19810491819327,2.1873277491634773,2.1946869121457153
2.2187635029509427,2.2246374078234132,2.2220945759782462,2.216116534718047,2.2218005610096596,2.2227041895705337,2.218864233285367,2.2206958589955423,2.217918472016633,2.217790758896742
2.2470004177331355,2.245575221979938,2.2436554698455713,2.2443872770637197,2.244191965026143,2.2475991346109163,2.2477441096302626,2.244242685624671,2.2451448051319627,2.2448244703622104

1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998,1.9999999999999998
2.028544322369928,2.0261859101537953,2.0322525754852276,2.0266455515547097,2.025627620806761,2.026477214680878,2.0290106565022703,2.025906217887207,2.0240596517322436,2.026741772053387
2.049282087313256,2.047553000123337,2.049423395012858,2.047905108975418,2.0469288402129115,2.0486906243872696,2.049191506671309,2.048226524393601,2.050671031200189,2.0492620491965687
2.069523966701374,2.069126227880211,2.0708815502555415,2.0712107367699732,2.072485901390198,2.0715987248512167,2.0693059675328587,2.0709181249396575,2.069456953327418,2.069408811368593
